OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,if_pandemic
67575588,,576301,0.0,0.0,0.0,1.0,0.0,East,2015/2016,HALL ST,HALL AVENUE,,Non-Injury Crash,No,2015,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Bright sun,2164600,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67575719,,573514,0.0,0.0,0.0,2.0,0.0,South,2014/2015,FURLONG CRESCENT,HUXLEY GROVE,,Non-Injury Crash,No,2015,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2086734,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67575815,,576400,0.0,0.0,0.0,1.0,1.0,North,2015/2016,ALEXANDRA ROAD,CONSTABLE ST,,Non-Injury Crash,No,2015,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2168300,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
67575892,,572600,0.0,,0.0,1.0,,West,2014/2015,ROMNEY SQUARE,ROY ST,,Non-Injury Crash,No,2015,,West,,0,,Hill Road,,,,,,Bright sun,1990400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,1.0,0.0,Urban,0.0,,,Fine,Null,0
67576039,,576200,0.0,,0.0,2.0,,Null,2015/2016,LUXFORD ST,COWAN PLACE,,Non-Injury Crash,No,2015,,East,,0,,Flat,,,,,,Bright sun,2171600,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67576132,,573000,0.0,,0.0,2.0,,Null,2014/2015,SH 1N VIVIAN ST,WILLIS ST,,Minor Crash,Yes,2015,,West,,0,,Flat,,,,,,Bright sun,2129700,2,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67576152,,574303,0.0,,0.0,1.0,,South,2014/2015,SH 1N,SH 2,,Non-Injury Crash,Yes,2015,,South,,0,,Hill Road,,,,,,Overcast,2090402,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Motorway ramp,1-way,Sealed,,0.0,0,,100.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,1.0,0.0,Open,0.0,,,Light rain,Null,0
67576431,,576903,0.0,,0.0,3.0,,South,2015/2016,SH 1N,GOA ST,,Non-Injury Crash,Yes,2015,,South,,0,,Flat,,,,,,Overcast,2180601,0,0.0,0.0,1.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,70.0,,Off,0.0,1.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,0
67576439,,576903,0.0,0.0,1.0,1.0,0.0,South,2014/2015,CRAWFORD ROAD,WELLINGTON ROAD,,Non-Injury Crash,No,2015,0.0,South,0.0,0,0.0,Hill Road,0.0,Easter,0.0,,0.0,Bright sun,2180500,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67576644,,572900,1.0,,1.0,0.0,,East,2015/2016,LAMBTON QUAY,BOWEN ST,,Minor Crash,No,2015,,East,,0,,Flat,,,,,,Bright sun,2122400,1,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67577056,,576500,0.0,,1.0,1.0,,Null,2016/2017,ADELAIDE ROAD,HOSPITAL ROAD,,Serious Crash,No,2016,,North,,0,,Flat,,,,,,Overcast,2148500,0,1.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,1,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67577068,,574500,0.0,,0.0,2.0,,Null,2014/2015,HUTT ROAD,KAIWHARAWHARA ROAD,,Non-Injury Crash,No,2015,,South,,0,,Flat,,,,,,Dark,2093500,0,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,60.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67577128,,576100,0.0,,0.0,1.0,,North,2014/2015,DUNCAN TERRACE,RODRIGO ROAD,,Non-Injury Crash,No,2015,,South,,0,,Hill Road,,,,,,Dark,2195900,0,0.0,0.0,1.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67577191,,575300,0.0,0.0,0.0,1.0,0.0,Null,2015/2016,GLENMORE ROAD,KELBURN VIADUCT,,Non-Injury Crash,No,2016,0.0,South,0.0,0,0.0,Hill Road,0.0,,1.0,,0.0,Bright sun,2152600,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67577351,,577301,0.0,0.0,0.0,1.0,0.0,North,2016/2017,AWA ROAD,TOTARA ROAD,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,1.0,Dark,2204100,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67577495,,573526,0.0,0.0,0.0,1.0,0.0,West,2016/2017,SH 2,HOROKIWI ROAD,,Non-Injury Crash,Yes,2016,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2086403,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,1.0,100.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,0
67577556,,573300,0.0,,0.0,1.0,,North,2016/2017,WALLACE ST,HOWARD ST,,Serious Crash,No,2016,,North,,0,,Hill Road,,,,,,Dark,2147100,0,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,1,,50.0,,On,0.0,0.0,,47,Wellington City,Stop,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67577567,,573000,0.0,,0.0,1.0,,Null,2016/2017,FEATHERSTON ST,BALLANCE ST,,Non-Injury Crash,No,2016,,East,,0,,Flat,,,,,,Overcast,2125200,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,1.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67577600,,573200,0.0,,0.0,2.0,,South,2015/2016,BROOKLYN ROAD,BIDWILL ST,,Non-Injury Crash,No,2016,,South,,0,,Hill Road,,,,,,Dark,2159300,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67577632,,573101,0.0,,1.0,1.0,,Null,2016/2017,CAMBRIDGE TERRACE,ELIZABETH ST,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,2136200,0,0.0,0.0,1.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,1.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67577716,,573000,0.0,,0.0,1.0,,South,2016/2017,SH 1N,AURORA TERRACE OBR,,Non-Injury Crash,Yes,2016,,North,,0,,Hill Road,,,,,,Bright sun,2124900,0,0.0,0.0,5.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
67577732,,572900,0.0,,0.0,1.0,,South,2015/2016,SH 1N,TINAKORI OFF NBD,,Non-Injury Crash,Yes,2016,,North,,0,,Flat,,,,,,Dark,2122000,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,1.0,,,Fine,Null,0
67577759,,573000,0.0,0.0,1.0,0.0,0.0,Null,2016/2017,LAMBTON QUAY,WARING TAYLOR ST,,Non-Injury Crash,No,2016,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2125200,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,30.0,0.0,Null,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
67577828,,574002,0.0,,0.0,2.0,,North,2015/2016,SH 2,NGAURANGA ON NBD,,Minor Crash,Yes,2016,,North,,0,,Hill Road,,,,,,Dark,2078302,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,On,1.0,0.0,70.0,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
67577880,,573700,0.0,,0.0,2.0,,Null,2015/2016,FRANKMOORE AVENUE,ROTOITI ST,,Non-Injury Crash,No,2016,,East,,0,,Flat,,,,,,Bright sun,2082400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Null,Null,0
67578016,,576903,0.0,,0.0,3.0,,South,2015/2016,KILBIRNIE CRESCENT,DUNCAN TERRACE,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,2179101,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67578023,,576100,0.0,0.0,1.0,1.0,0.0,East,2016/2017,HUNGERFORD ROAD,HOUGHTON BAY ROAD,,Non-Injury Crash,No,2017,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Overcast,2194600,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,1.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
67578039,,572900,0.0,,0.0,2.0,,South,2015/2016,SH 1N,TINAKORI OFF NBD,,Non-Injury Crash,Yes,2016,,North,,0,,Flat,,,,,,Dark,2122000,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
67578118,,572702,0.0,,0.0,1.0,,Null,2017/2018,SH 1N,COLLINS OBR,,Minor Crash,Yes,2017,,South,,0,,Flat,,,,,,Dark,1996100,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,None,0.0,0.0,80.0,47,Wellington City,Unknown,,,,,1.0,0.0,Open,0.0,,,Light rain,Null,0
67578166,,573000,0.0,,0.0,2.0,,North,2015/2016,JERVOIS QUAY,HARRIS ST,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Bright sun,2124300,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67578230,,573526,0.0,,0.0,3.0,,West,2015/2016,SH 2,HOROKIWI ROAD,,Non-Injury Crash,Yes,2016,,North,,0,,Flat,,,,,,Overcast,2077503,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
67578279,,573300,0.0,,0.0,1.0,,North,2016/2017,SH 1N,BUCKLE ST,,Non-Injury Crash,Yes,2016,,West,,0,,Flat,,,,,,Bright sun,2145602,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,1.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67578326,,573514,0.0,,0.0,1.0,,South,2016/2017,SH 1N,CHURTON PARK OFF NBD,,Non-Injury Crash,Yes,2016,,South,,0,,Flat,,,,,,Overcast,2086204,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,1.0,0.0,Open,0.0,,,Light rain,Null,0
67578350,,575901,0.0,,0.0,2.0,,North,2015/2016,OHIRO ROAD,HAPPY VALLEY ROAD,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Overcast,2187306,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67578383,,574500,0.0,0.0,0.0,1.0,0.0,North,2015/2016,MARSH WAY,SARGESON WAY,,Non-Injury Crash,No,2016,0.0,South,0.0,0,1.0,Hill Road,0.0,Christmas New Year,0.0,,0.0,Bright sun,2093300,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67578594,,575000,0.0,,0.0,2.0,,Null,2015/2016,CHAYTOR ST,RAROA CRESCENT,,Non-Injury Crash,No,2016,,East,,0,,Hill Road,,,,,,Overcast,2111100,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Light rain,Null,0
67578610,,572900,0.0,,0.0,3.0,,South,2015/2016,AOTEA QUAY,RLY YARD ENT S,,Non-Injury Crash,No,2016,,North,,0,,Flat,,,,,,Bright sun,2118400,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,70.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67578654,,574303,0.0,,0.0,0.0,,South,2016/2017,SH 1N,ABATTOIRS,,Non-Injury Crash,Yes,2016,,North,,0,,Hill Road,,,,,,Overcast,2088705,0,0.0,0.0,6.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,80.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,2.0,0.0,Open,1.0,,,Light rain,Null,0
67578661,,573000,0.0,,0.0,1.0,,Null,2015/2016,SH 1N,SOUTH PORTAL,,Non-Injury Crash,Yes,2016,,North,,0,,Flat,,,,,,Bright sun,2130600,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,1.0,,,Fine,Null,0
67578722,,575200,0.0,,0.0,1.0,,West,2015/2016,GARDEN ROAD,BANK ROAD,,Non-Injury Crash,No,2016,,North,,0,,Hill Road,,,,,,Bright sun,2151300,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,1.0,0.0,Urban,0.0,,,Fine,Null,0
67578830,,573101,0.0,,0.0,1.0,,East,2016/2017,LORNE ST,TORY ST,,Serious Crash,No,2017,,West,,0,,Flat,,Queens Birthday,,,,Overcast,2136200,0,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,1,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67578870,,573101,0.0,,0.0,2.0,,Null,2016/2017,TARANAKI ST,MARTIN SQUARE N,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Dark,2134800,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67578874,,577302,0.0,,0.0,1.0,,Null,2016/2017,PARA ST,MIRAMAR AVENUE,,Non-Injury Crash,No,2017,,South,,0,,Flat,,,,,,Overcast,2206103,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,30.0,47,Wellington City,Give way,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,0
67578901,,576301,0.0,0.0,0.0,1.0,0.0,Null,2016/2017,JOHN ST,HANSON ST,,Minor Crash,No,2017,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2163300,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Traffic Signals,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67579029,,574800,0.0,,0.0,2.0,,West,2016/2017,CHAYTOR ST,CURTIS ST,,Minor Crash,No,2017,,West,,0,,Flat,,,,,,Bright sun,2106100,1,1.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67579122,,573514,0.0,0.0,0.0,0.0,0.0,South,2016/2017,FURLONG CRESCENT,EDINGTON GROVE,,Non-Injury Crash,No,2016,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2086733,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Light rain,Strong wind,0
67579149,,574002,0.0,,0.0,4.0,,East,2017/2018,SH 2,HUTT ON NBD,,Minor Crash,Yes,2017,,East,,0,,Flat,,,,,,Dark,2078302,2,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,1.0,,,Fine,Null,0
67579206,,576600,0.0,,0.0,2.0,,Null,2015/2016,ORIENTAL PARADE,GRASS ST,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Overcast,2137600,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Null,Null,0
67579309,,573000,0.0,0.0,0.0,2.0,0.0,North,2015/2016,SH 1N,SOUTH PORTAL,,Non-Injury Crash,Yes,2016,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2130500,0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,100.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,0
67579422,15.0,573700,0.0,,0.0,2.0,,Null,2016/2017,MOOREFIELD ROAD,JOHNSONVILLE ROAD,,Non-Injury Crash,No,2016,,East,,0,,Flat,,,,,,Overcast,2082300,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Strong wind,0
67579506,,574900,0.0,0.0,0.0,2.0,0.0,South,2016/2017,THURLEIGH GROVE,SLIP,,Non-Injury Crash,No,2016,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2110008,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
67579518,,576100,0.0,0.0,0.0,1.0,0.0,South,2015/2016,QUEENS DRIVE,HUNGERFORD ROAD,,Non-Injury Crash,No,2016,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,1.0,Bright sun,2195800,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67579522,,573101,0.0,0.0,0.0,2.0,0.0,East,2015/2016,CABLE ST,BARNETT ST,,Non-Injury Crash,No,2016,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2135300,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
67579570,,573600,0.0,,0.0,2.0,,North,2015/2016,SH 1N,HELSTON OBR,,Non-Injury Crash,Yes,2016,,North,,0,,Flat,,,,,,Dark,2081200,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
67579677,,575300,0.0,,0.0,2.0,,South,2016/2017,SALAMANCA ROAD,CLERMONT TERRACE,,Non-Injury Crash,No,2017,,South,,0,,Hill Road,,,,,,Overcast,2153400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67579822,,576903,0.0,0.0,0.0,2.0,0.0,South,2016/2017,OVERTOUN TERRACE,BELVEDERE ROAD,,Non-Injury Crash,No,2016,0.0,East,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Overcast,2179900,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Heavy rain,Null,0
67579845,,573101,0.0,,0.0,1.0,,North,2015/2016,VICTORIA ST,SERVICE LANE,,Non-Injury Crash,No,2016,,South,,0,,Hill Road,,,,,,Bright sun,2132000,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,1.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
67579949,,576903,0.0,,0.0,1.0,,Null,2016/2017,HAMILTON ROAD,WELLINGTON ROAD,,Non-Injury Crash,No,2016,,South,,0,,Flat,,,,,,Twilight,2180300,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,0
67580037,,573700,0.0,,0.0,2.0,,North,2017/2018,SH 1N,JVILLE OBR,,Minor Crash,Yes,2017,,North,,0,,Flat,,,,,,Overcast,2082800,1,0.0,2.0,4.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
